,Country,Review Title,Review Text,year_posted,month_posted,month_ex,year_ex,review count,rating,rating_group
4370,US,It is time to start voting with our feet and shop somewhere else...,"Since Amazon started doing their own deliveries, it has become intolerably unreliable. Their drivers just don't care, even a tiny little bit. Every week (yes, we do order a lot from Amazon for our business) the drivers screw up at least once or twice by delivering to the wrong address, losing the items, leaving them in the rain because they do not want to be bothered with ringing the doorbell, plus almost every imaginable form of failure. All Amazon does when told about the frustrating mishaps is to ""promise"" it will not happen again. It is time to start voting with our feet and shop somewhere else.",2023,08,August,2023,10.0,1.0,low
4371,US,All of Amazon's customer service (and…,All of Amazon's customer service (and you can't really call it that as it does not resemble any kind of service) has moved offshore to 3rd world dumps where the people have an IQ of less then 50 so buying from this dumpster fire isn't worth it anymore.  Bezos made his money and is now busy banging his new ho so this Co will end like a steamy pile.,2023,08,August,2023,3.0,1.0,low
4372,US,Terrible Customer Service,Delt with this Female Customer Service  Empolyee today Unreal. I tried to get help on an Order I bought She put me on Hold No warning the phone disconnected. She hung up. While Bezos on his Boat his Companys going straight to Hell. Management should Fire her Now She's Useless. I'm surprised this Companys still around.,2023,08,August,2023,39.0,1.0,low
4373,AE,Amazon world best selling platform,Review text not found,2023,08,August,2022,1.0,5.0,high
4374,GB,Amazon is going downhill!,Amazon is going downhill!! Delivers are now on inning late or not delivered at all! No point me paying for prime when nothing ever arrives !,2023,08,August,2023,13.0,1.0,low
4375,IN,I placed an order on July 2nd 2023 a…,I placed an order on July 2nd 2023 a Clarks footwear and a mobile pouch. After doing the payment the order got cancelled and it showed I will get the refund in 5-7 business days. I followed up a lot of times with customer service and they were also saying the same thing. I paid 2420 via Amazon pay and 377 via debit card. Even after a lot of follow ups I haven’t got the money till now. I must say the worst customer service I have ever faced and I lost a huge amount. No use if sending e mails also. No reply. Very bad service Amazon. Plz appoint some responsible people in custom service.,2023,08,July,2023,1.0,2.0,low
4376,GB,Worst customer service I can recall in…,"Worst customer service I can recall in my 50 years on this planet. The bigger the company the less they actually care about their customers. Amazon is possibly the biggest company in the world and are head and shoulders above any other company in having the worst customer service.Most of the time they are not even prepared to allow a human being to make contact with a customer or seller when a problem arises Instead they use mindless idiotic Bots that can't assess the situation correctly and just end up making a small problem into a catastrophic disaster!Amazon's attitude to their sellers is even worse and they still claim ""We love our sellers"" got forbid they actually disliked them!Come on Amazon, spend some of your billions on a decent customer service and seller support program.",2023,08,August,2023,2.0,1.0,low
4377,US,The delievery process is a joke,"The delievery process is a joke, you may or may not ghet your order or get it so late you don't know you got it There's no way to leave detailed instruction to the drivers like I can at Walmart",2023,08,August,2023,1.0,1.0,low
4378,DE,Fraud,"In my opinion, this is a bandit company with the aim of destroying medium-sized non-family companies. As a former Amazon employee, I'm sure of it.",2023,08,August,2023,8.0,1.0,low
4379,GB,Defrauded by Amazon.,I have been told that I have made two purchases of Playstation vouchers of £50 each on Amazon yet I do not own a Playstation. Amazon have refused to give me a refund! The Playstation website does not let you ask for a refund! I have been defrauded out of £100 by Amazon and there appears to be nothing I can do about it.,2023,08,August,2023,21.0,1.0,low
4380,GB,Awful customer service,"Awful customer service. Purchased a Helly Hansen fleece which had been discounted. I also used £15 credit on my account to purchase it. When I checked the delivery status a few days later, it said 16 Feb 2024 (OVER 6 MONTHS) - even although I could purchase again online with Amazon with a 2 week delivery date. Phoned customer service, very difficult to understand, could not explain the reason. I had no alternative but to cancel the order, not happy. I was then told my £15 was non refundable, company policy. I asked for my Prime membership to be cancelled which she did and asked to speak to her supervisor. The supervisor didn't appear interested in my complaint but did agree to credit my amazon account with the £15. Customer service on this occasion very poor. They also make it difficult to contact them and resolve issues or complain. When you phone them they also suggest going online and book a call back, there is nowhere online you can book a call back. Poor, poor poor. I prefer Ebay anyway.",2023,08,August,2023,8.0,1.0,low
